관리기관명,경로당명,소재지,연락처,위도,경도
남구,황령정경로당,부산광역시 남구 황령대로319번길 120 (대연동),051-622-0203,35.149007,129.0912568
남구,희망경로당,부산광역시 남구 고동골로111번길 15-1 (문현동),051-639-8884,35.1462564,129.0730783
북구,구포동원로얄듀크비스타아파트경로당,부산광역시 북구 낙동대로1738번길 10 (구포동),070-8946-2700,35.208023,128.9988317
북구,기로사경로당,부산광역시 북구 낙동대로1762번길 57 (구포동),051-332-1777,35.2071239,129.0008799
북구,구포할머니경로당,부산광역시 북구 구포동 610-1,051-335-3400,35.2072565,129.0031712
북구,구포당산경로당,"부산광역시 북구 팽나무로30번길 7-13 (구포동,구포당산경로당)",051-332-7421,35.2048358,129.0076171
북구,성림아파트경로당,부산광역시 북구 구남로 9 (구포동),051-342-4001,35.1982819,128.9945984
북구,구남경로당,부산광역시 북구 구남로 18 (구포동),051-336-0062,35.1989448,128.9941276
북구,대성아파트경로당,부산광역시 북구 구남언덕로20번길 7 (구포동),051-334-1910,35.2006405,128.9941321
북구,구포유림노르웨이숲경로당,부산광역시 북구 구포동 1293,051-913-4114,35.1960787,129.0002025
북구,구포현대아파트경로당,부산광역시 북구 구포동 1103-2,051-341-3421,35.1965955,128.9907586
북구,삼정그린코아아파트,부산광역시 북구 구포동 1095-2,051-337-4243,35.1955857,128.9928744
북구,협진태양아파트경로당,부산광역시 북구 구포동 1084-3,051-331-4800,35.1975885,128.9928747
북구,구명할아버지경로당,부산광역시 북구 백양대로 1086 (구포동),051-333-3416,35.2016536,128.9990688
북구,구명할머니경로당,부산광역시 북구 구포동 970-2,051-332-5616,35.2016577,128.9968931
북구,에이스타운아파트경로당,부산광역시 북구 구포동 986-56,051-341-4206,35.2022713,128.9975749
북구,우곡경로당,부산광역시 북구 시랑로62번길 38 (구포동),051-338-4594,35.1993492,129.0037425
북구,해피투모로우아파트경로당,부산광역시 북구 낙동북로 692 (구포동),,35.200134,128.999887
북구,포천경로당,부산광역시 북구 모분재로105번가길 21 (구포동),,35.1989785,129.009169
북구,벽산그린필드1차아파트경로당,부산광역시 북구 구포동 857-3,051-333-5112,35.1978061,129.0094776
북구,대우아파트경로당,부산광역시 북구 모분재로105번길 43-7 (구포동),051-341-7008,35.1984026,129.0103412
북구,경원골든아파트경로당,부산광역시 북구 구포동 1238-1,051-337-2159,35.1977628,129.0106718
북구,태평양그린아파트,부산광역시 북구 모분재로149번길 53 (구포동),051-341-4485,35.1985094,129.0118439
북구,태경해피타운경로당,부산광역시 북구 구포동 1251-2,051-331-7987,35.1946824,129.0080136
북구,백조그린아파트경로당,부산광역시 북구 구포동 1248-7,051-341-7780,35.1957334,129.0102876
북구,구포3동경로당,부산광역시 북구 구포동 1239-14,051-343-5466,35.1972412,129.0110607
북구,태평양아파트경로당,부산광역시 북구 시랑로 176 (구포동),051-342-7806,35.1954161,129.0137935
북구,벽산그린타운경로당,부산광역시 북구 시랑로182번길 19 (구포동),051-338-2879,35.194727,129.0138201
북구,시랑골경로당,부산광역시 북구 시랑로185번길 47 (구포동),051-337-3995,35.1970256,129.015457
북구,신천경로당,부산광역시 북구 팽나무로8번길 96 (구포동),051-336-3350,35.2007051,129.0059623
북구,삼경장미아파트경로당,부산광역시 북구 시랑로21번길 50 (구포동),,35.203577,129.006823
북구,백양아파트경로당,부산광역시 북구 시랑로 183 (구포동),,35.195288,129.015023
북구,율리경로당,부산광역시 북구 금곡대로430번가길 27-20 (금곡동),051-341-4827,35.2467335,129.011809
북구,신화명리버뷰자이아파트경로당,"부산광역시 북구 금곡대로470번길 29 (금곡동, 신화명리버뷰자이아파트)",051-363-9331,35.2513479,129.0121683
북구,효도관(유림1차),부산광역시 북구 금곡동 1425,,35.2520722,129.0110689
북구,금곡7단지경로당,"부산광역시 북구 금곡대로550번길 23 (금곡동,7단지내)",051-361-1081,35.2567698,129.0132841
북구,금곡이안아파트경로당,부산광역시 북구 금곡대로550번길 6 (금곡동),051-361-3752,35.2565111,129.0119318
북구,금곡경로당,"부산광역시 북구 금곡대로616번길 105, 2층 (금곡동)",051-364-1123,35.265332,129.0167528
북구,금곡2단지경로당,부산광역시 북구 금곡대로616번길 10-9 (금곡동),051-361-0045,35.2598828,129.0151965
북구,유림효도관(유림2차),부산광역시 북구 금곡대로616번길 57 (금곡동),051-938-1265,35.2632689,129.0159969
북구,화명한일유앤아이아파트경로당,부산광역시 북구 금곡동 1898 리버빌@,051-361-5157,35.2416206,129.0104346
북구,화명뜨란채경로당,부산광역시 북구 금곡동 1895,051-362-6631,35.2430399,129.008335
북구,화명리버빌2차아파트경로당,부산광역시 북구 금곡동 1885,051-365-1771,35.2462173,129.0097358
북구,율리주공마을아파트경로당,부산광역시 북구 금곡동 1882,051-337-3488,35.2460892,129.0085585
북구,율리벽산블루밍경로당,부산광역시 북구 효열로 1 (금곡동),051-361-2680,35.2489478,129.0139525
북구,동원역삼정그린코아노인회,"부산광역시 북구 효열로 135, 108동 3층 (금곡동, 동원역 삼정그린코아)",051-363-0818,35.2580364,129.0141872
북구,조성협진아파트경로당,부산광역시 북구 금곡동 97-11,051-362-3914,35.2613181,129.0167174
북구,유림2차아파트경로당,부산광역시 북구 금곡동 96-1,051-362-0244,35.2624724,129.0152559
북구,공창부락경로당,부산광역시 북구 효열로219번가길 38-9 (금곡동),051-343-2667,35.2639891,129.0173705
북구,화목타운경로당,부산광역시 북구 효열로220번길 22 (금곡동),051-334-7347,35.2619496,129.0199303
북구,금곡3단지경로당,부산광역시 북구 효열로220번길 23 (금곡동),051-363-4047,35.2645789,129.0218591
북구,한솔경로당,부산광역시 북구 금곡동 56-1,051-362-5745,35.2663056,129.0168007
북구,공창경로당(복지관),부산광역시 북구 금곡동 53-1,051-363-2063,35.2677029,129.0170941
북구,금곡5단지(금오)경로당,"부산광역시 북구 효열로37번길 22 (금곡동,주공5단지)",051-362-5495,35.2505172,129.0117622
북구,금곡6단지경로당,부산광역시 북구 금곡동 1110 6단지내,051-362-2017,35.2488869,129.0132094
북구,금곡4단지경로당,부산광역시 북구 금곡동 1108 화정복지관,051-362-2343,35.2526281,129.0124843
북구,"금곡8,9단지경로당","부산광역시 북구 금곡동 810 8,9단지내",051-361-2636,35.2568394,129.0126107
북구,기비골마을아파트경로당,부산광역시 북구 만덕1로104번길 29 (덕천동),051-331-5565,35.2160617,129.0237709
북구,삼진아파트경로당,"부산광역시 북구 만덕대로127번길 14-7 (덕천동, 삼진아파트)",051-338-1424,35.2138963,129.0191913
북구,부영벽산파라빌아파트경로당,부산광역시 북구 덕천동 372-1,051-331-2305,35.2136929,129.0203329
북구,덕천삼정그린코아경로당,부산광역시 북구 덕천동 373-1,051-331-0971,35.2137385,129.0186662
북구,남산정경로당,부산광역시 북구 만덕대로155번길 86-9 (덕천동),051-338-3990,35.2180356,129.0211096
북구,한효경로당,부산광역시 북구 만덕대로89번길 20 (덕천동),051-335-8247,35.2132368,129.0147301
북구,덕천대방아파트경로당,부산광역시 북구 덕천동 388-1,051-342-6941,35.2121417,129.0131448
북구,덕천경로당,부산광역시 북구 의성로 109번길 12 (덕천동),051-343-2719,35.210922,129.0115697
북구,공원경로당,부산광역시 북구 의성로 115번길 71 (덕천동),051-342-9580,35.2113214,129.0145546
북구,숙등경로당,부산광역시 북구 의성로 95번길 43 (덕천동),051-338-6611,35.212762,129.012887
북구,의성경로당,부산광역시 북구 금곡대로 104번길 8 (덕천동),051-363-5324,35.218909,129.0070753
북구,아남프라자경로당,부산광역시 북구 금곡대로 8번길 33 (덕천동),051-342-9446,35.2115062,129.0072234
북구,성훈강변아파트경로당,부산광역시 북구 금곡대로 97 (덕천동),051-341-7054,35.2184692,129.0054866
북구,음정골경로당,부산광역시 북구 덕천1길 60-1 (덕천동),051-331-7666,35.2101191,129.0088833
북구,덕천한라아파트경로당,부산광역시 북구 덕천로 52번길 20 (덕천동),051-338-1509,35.2073089,129.0101837
북구,덕천주공1단지경로당,부산광역시 북구 덕천로 72 (덕천동),051-331-6416,35.2063339,129.0123176
북구,덕천2동할머니경로당,"부산광역시 북구 만덕대로 27번길 45-10 (덕천동,1층)",051-331-6069,35.2127334,129.006855
북구,덕천2동할아버지경로당,"부산광역시 북구 만덕대로 27번길 45-10 (덕천동,2층)",051-337-5081,35.2127334,129.006855
북구,낙동경로당,부산광역시 북구 만덕대로 65번길 86 (덕천동),051-331-4322,35.2156393,129.0110183
북구,덕천종합복지관경로당,부산광역시 북구 덕천로 74 (덕천동),051-338-5342,35.2090145,129.0171502
북구,은마아파트경로당,부산광역시 북구 만덕대로 128번길 39 (덕천동),051-338-8539,35.2114004,129.0193977
북구,한성아파트,부산광역시 북구 만덕대로 142번길 32 (덕천동),051-335-3533,35.2118385,129.0197859
북구,의용촌경로당,부산광역시 북구 만덕대로 78번길 45 (덕천동),051-332-1884,35.2101023,129.0143242
북구,꽃동산할머니경로당,부산광역시 북구 의성로 127번길 108 (덕천동) 1층,051-335-0554,35.2105867,129.0170701
북구,꽃동산할아버지경로당,부산광역시 북구 의성로 127번길 108 (덕천동) 2층,051-335-0554,35.2105867,129.0170701
북구,롯데아파트경로당,부산광역시 북구 함박봉로 22 (덕천동),051-939-4575,35.2099657,129.0218812
북구,동일아파트경로당,부산광역시 북구 만덕1로 104번가길 57 (만덕동),051-342-0710,35.2162789,129.0284354
북구,만덕2휴먼시아아파트경로당,부산광역시 북구 만덕1로 25-12 (만덕동),051-337-3456,35.2138792,129.0339476
북구,만덕6휴먼시아아파트경로당,부산광역시 북구 만덕1로 25-9 (만덕동),051-334-9251,35.2135743,129.0351201
북구,만덕3휴먼시아아파트경로당,부산광역시 북구 만덕1로 51번길 11 (만덕동),051-333-1110,35.2135008,129.0312991
북구,새솔경로당,부산광역시 북구 만덕1로 51번길 47 (만덕동),051-343-1002,35.213148,129.0296986
북구,만덕베르빌아파트경로당,부산광역시 북구 만덕1로 8 (만덕동),051-337-0746,35.2134633,129.0377478
북구,협성파크경로당,부산광역시 북구 만덕1로 82 (만덕동),051-335-2544,35.2147369,129.028409
북구,효도정(대진아파트),부산광역시 북구 만덕1로 92 (만덕동),051-341-4659,35.2139946,129.0274296
북구,만덕동노인분회경로당,부산광역시 북구 상학산복길 215 (만덕동),051-334-4821,35.2171426,129.040209
북구,상학경로당,부산광역시 북구 상학산복길 215 (만덕동),051-338-0707,35.2171426,129.040209
북구,만덕대성아파트경로당,부산광역시 북구 덕천로 259번길 30 (만덕동),051-341-0528,35.211809,129.0351264
북구,동원맨션경로당,부산광역시 북구 덕천로 276번길 5 (만덕동),051-341-0365,35.2086698,129.0356151
북구,백양산동문굿모닝힐아파트3단지경로당,부산광역시 북구 덕천로276번길 21 (만덕동),051-336-9886,35.2087589,129.0344809
북구,백양산동문굿모닝힐아파트1단지경로당,"부산광역시 북구 덕천로276번길 60, 134동 (만덕동)",051-336-9886,35.205862,129.0333266
북구,백양산동문굿모닝힐아파트2단지경로당,부산광역시 북구 덕천로276번길 85 (만덕동),051-336-9886,35.2057999,129.0344104
북구,신만덕유림노르웨이숲,부산광역시 북구 덕천로 345 (만덕동),051-333-3301,35.2093717,129.0411458
북구,신만덕백양경로당,부산광역시 북구 덕천로 36 (만덕동),051-336-7114,35.2078233,129.0087516
북구,삼성아파트경로당,부산광역시 북구 만덕2로 10 (만덕동),051-337-9766,35.2109246,129.036769
북구,만덕2동경로당,부산광역시 북구 만덕대로 290번길 40 (만덕동),051-343-8025,35.2126134,129.0339523
북구,일동경로당,부산광역시 북구 은행나무로 36번길 104 (만덕동),051-336-0607,35.2045927,129.0405221
북구,함박경로당,부산광역시 북구 은행나무로 36번길 17 (만덕동),051-335-3252,35.2059709,129.038658
북구,중리경로당,부산광역시 북구 중리로 15 (만덕동),051-336-0046,35.2114038,129.0393445
북구,상록한신휴플러스경로당,부산광역시 북구 함박봉로 140번길 16 (만덕동),051-338-0115,35.2039724,129.0326317
