"자치단체코드(신고지역)","인허가번호","서비스ID","데이터갱신구분","데이터갱신일자","서비스ID명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","병상수","보조종업원수","사무실면적","세탁실면적","시설관리자수","약국영업면적","영양사수","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(X)","좌표정보(Y)","최종수정일자","업태구분명","전화번호","간호사수","간호조무사수","건물층수","구급차일반","구급차특수","구조사수","급식시설면적","기타인원수","기타종업원수","모유수유실면적","목욕실면적","미화원수","영유아실면적","영유아정원수","완화의료담당부서명","완화의료지정형태","욕실면적","의료기관종별명","의료유사업종별명","의료인수","임산부실면적","임산부정원수","입원실수","자격증소유자수","조리원화장실면적","종업원수","지상층수","지정일자","지정취소일자","지하층수","진료과목내용","진료과목내용명","총면적","총인원","최초지정일자","취사부수","판매점영업면적","허가병상수"
"3290000","PHMA120133290024041100022","01_01_02_P","I","2018-08-31 23:59:59.0","-","경희한의원","614870","부산광역시 부산진구 전포2동 588번지 3호","47241","부산광역시 부산진구 전포대로275번길 7, 3층 (전포동)","20130607","0","-","-","-","-","-","-","-","-","-","-","13","영업중","388146.65673100000","186930.69015300000","20180710180220","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","146.68","-","-","-","0","-"
"3290000","PHMA120133290024041100023","01_01_02_P","I","2018-08-31 23:59:59.0","-","요편한비뇨기과의원","614847","부산광역시 부산진구 부전2동 256번지 3호 7층","47286","부산광역시 부산진구 서면로 64, 7층 (부전동)","20130612","4","-","-","-","-","-","-","-","-","-","-","13","영업중","387532.45864300000","186392.67372900000","20171019094858","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","3","-","-","-","-","-","-","-","-","-","354.07","-","-","-","0","-"
"3290000","PHMA120133290024041100024","01_01_02_P","I","2018-08-31 23:59:59.0","-","다사랑한의원","614080","부산광역시 부산진구 초읍동 268번지 4호","47127","부산광역시 부산진구 새싹로 212 (초읍동, 2층)","20130617","0","-","-","-","-","-","-","20180501","-","-","-","03","폐업","386665.33885400000","188449.42004900000","20180501094935","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","186.8","-","-","-","0","-"
"3290000","PHMA120143290024041100054","01_01_02_P","I","2018-08-31 23:59:59.0","-","크리스탈피부과의원","614080","부산광역시 부산진구 초읍동 208번지 6호","47115","부산광역시 부산진구 성지로 94, 4층 (초읍동)","20150106","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387046.58501300000","188879.09656100000","20170905183853","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","234.73","-","-","-","0","-"
"3290000","PHMA120143290024041100038","01_01_02_P","I","2018-08-31 23:59:59.0","-","의료법인편강의료재단 편강한의원","614031","부산광역시 부산진구 부전동 257번지 3호","47286","부산광역시 부산진구 서면로 74 (부전동, 아이온시티17층1702호)","20141002","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387537.52597500000","186476.33039500000","20170905183853","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","198.34","-","-","-","0","-"
"3290000","PHMA120143290024041100016","01_01_02_P","I","2018-08-31 23:59:59.0","-","로담한의원","614032","부산광역시 부산진구 부전동 256번지 3호","47286","부산광역시 부산진구 서면로 64 (부전동, 청석빌딩 13층)","20140325","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387532.45864300000","186392.67372900000","20180503224340","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","177","-","-","-","0","-"
"3290000","PHMA120143290024041100018","01_01_02_P","I","2018-08-31 23:59:59.0","-","보화당한의원","614091","부산광역시 부산진구 부암동 18번지 64호","47109","부산광역시 부산진구 동평로 203, 1,2층 (부암동)","20140410","0","-","-","-","-","-","-","-","-","-","-","13","영업중","386768.10505500000","187724.74341600000","20171109143353","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","146","-","-","-","0","-"
"3290000","PHMA120143290024041100019","01_01_02_P","I","2018-08-31 23:59:59.0","-","미래도담의원","614812","부산광역시 부산진구 개금동 515번지 5호","47323","부산광역시 부산진구 가야대로 460, 3층 (개금동)","20140410","0","-","-","-","-","-","-","20180713","-","-","-","03","폐업","384284.31031800000","185927.24520000000","20180713175154","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","182.51","-","-","-","0","-"
"3290000","PHMA120143290024041100020","01_01_02_P","I","2018-08-31 23:59:59.0","-","미래도담치과의원","614812","부산광역시 부산진구 개금동 515번지 5호","47323","부산광역시 부산진구 가야대로 460, 3층 (개금동)","20140410","0","-","-","-","-","-","-","-","-","-","-","13","영업중","384284.31031800000","185927.24520000000","20180719224336","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","218.61","-","-","-","0","-"
"3290000","PHMA120143290024041100001","01_01_02_P","I","2018-08-31 23:59:59.0","-","서울위즈덤치과의원","614858","부산광역시 부산진구 양정동 511번지 3호 현대프라자 308호","47206","부산광역시 부산진구 동평로 350, 308호 (양정동, 현대프라자)","20140110","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387962.62914200000","188403.67614400000","20170905183853","치과의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","치과의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","80","-","-","-","0","-"
"3290000","PHMA120143290024041100004","01_01_02_P","I","2018-08-31 23:59:59.0","-","해돋이한의원","614011","부산광역시 부산진구 가야동 377번지 10호 2층","47330","부산광역시 부산진구 가야대로 600 (가야동, 2층)","20140127","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385657.62223200000","186148.84602200000","20180220163310","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","117.94","-","-","-","0","-"
"3290000","PHMA120143290024041100005","01_01_02_P","I","2018-08-31 23:59:59.0","-","가야제일의원","614814","부산광역시 부산진구 개금동 554번지 1호 2층","47379","부산광역시 부산진구 냉정로 226 (개금동, 2층)","20140205","0","-","-","-","-","-","-","20160311","-","-","-","03","폐업","384478.14638800000","185712.37389700000","20160311095617","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","118.68","-","-","-","0","-"
"3290000","PHMA120143290024041100006","01_01_02_P","I","2018-08-31 23:59:59.0","-","바른치유한의원","614853","부산광역시 부산진구 양정동 369번지 6호","614853","부산광역시 부산진구 중앙대로 921, 5층 501호 (양정동, 전원빌딩)","20140219","0","-","-","-","-","-","-","20140818","-","-","-","03","폐업","388630.90476300000","188194.96346600000","20140818153229","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","207.87","-","-","-","0","-"
"3290000","PHMA120143290024041100011","01_01_02_P","I","2018-08-31 23:59:59.0","-","탑남성의원","614847","부산광역시 부산진구 부전동 490번지 16호 3층","47285","부산광역시 부산진구 서면로 69-1, 3층 (부전동)","20140314","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387483.29445900000","186451.77871500000","20170905183853","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","203.87","-","-","-","0","-"
"3290000","PHMA120143290024041100012","01_01_02_P","I","2018-08-31 23:59:59.0","-","심주철정신건강의학과의원","614849","부산광역시 부산진구 부전동 486번지 27호 13층 1301호","47257","부산광역시 부산진구 가야대로 785 (부전동, 인제메디컬센터 1301호)","20140317","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387475.89454600000","186570.41830700000","20170905183853","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","153.73","-","-","-","0","-"
"3290000","PHMA120143290024041100013","01_01_02_P","I","2018-08-31 23:59:59.0","-","더참안과의원","614032","부산광역시 부산진구 부전동 163번지 1호 8층","47291","부산광역시 부산진구 중앙대로 708, 8층 (부전동)","20140317","1","-","-","-","-","-","-","-","-","-","-","13","영업중","387677.01024900000","186343.51223400000","20171019095019","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","2","-","-","1","-","-","-","-","-","-","-","-","-","755.2","-","-","-","0","-"
"3290000","PHMA120133290024041100008","01_01_02_P","I","2018-08-31 23:59:59.0","-","프리허그한의원","614850","부산광역시 부산진구 부전동 522번지 4호","47288","부산광역시 부산진구 서면로 25 (부전동)","20130306","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387468.42899900000","186001.50983800000","20180308234342","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","136","-","-","-","0","-"
"3290000","PHMA120123290024041100056","01_01_02_P","I","2018-08-31 23:59:59.0","-","송수근내과의원","614817","부산광역시 부산진구 당감동 252번지 27호 2층","47181","부산광역시 부산진구 당감로16번길 5 (당감동)","20121128","0","-","-","-","-","-","-","-","-","-","-","13","영업중","385869.46626300000","187121.05941400000","20170905183853","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","174.02","-","-","-","0","-"
"3290000","PHMA120123290024041100057","01_01_02_P","I","2018-08-31 23:59:59.0","-","고든몸한의원","614844","부산광역시 부산진구 부전동 259번지 22호 2층","47256","부산광역시 부산진구 서면문화로 2 (부전동)","20121203","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387525.70788400000","186563.72805600000","20180316114930","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","2","-","-","0","-","-","-","-","-","-","-","-","-","164.07","-","-","-","0","-"
"3290000","PHMA120123290024041100058","01_01_02_P","I","2018-08-31 23:59:59.0","-","체온한의원","614856","부산광역시 부산진구 양정동 393번지 12호 3층","614856","부산광역시 부산진구 중앙대로 913 (양정동)","20121206","0","-","-","-","-","-","-","20131231","-","-","-","03","폐업","388576.85706100000","188128.35002500000","20131231120055","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","180","-","-","-","0","-"
"3290000","PHMA120123290024041100059","01_01_02_P","I","2018-08-31 23:59:59.0","-","예원산부인과의원","614847","부산광역시 부산진구 부전2동 517번지 7호 5층","47287","부산광역시 부산진구 서면로 49, 5층 (부전동)","20121231","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387488.04204900000","186239.91688400000","20170905183853","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","173.14","-","-","-","0","-"
"3290000","PHMA120133290024041100001","01_01_02_P","I","2018-08-31 23:59:59.0","-","신세계안과의원","614849","부산광역시 부산진구 부전1동 486번지 20호 2~5층","47257","부산광역시 부산진구 가야대로 783-1, 2,3,4,5층 (부전동)","20130102","0","-","-","-","-","-","-","-","-","-","-","13","영업중","387467.35887100000","186558.73348800000","20170905183853","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","4","-","-","0","-","-","-","-","-","-","-","-","-","1288.2","-","-","-","0","-"
"3280000","PHMA120093280023041100003","01_01_02_P","I","2018-08-31 23:59:59.0","-","미즈원산부인과의원","606041","부산광역시 영도구 영선동1가 3번지 3호","49036","부산광역시 영도구 태종로105번길 14, 지상1.2층 (영선동1가)","20090603","0","-","-","-","-","-","-","-","-","-","-","13","영업중","386289.12558000000","179189.62334900000","20170905183854","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","3","-","-","0","-","-","-","-","-","-","-","-","-","195.5","-","-","-","0","-"
"3280000","PHMA120093280023041100004","01_01_02_P","I","2018-08-31 23:59:59.0","-","수도한의원","606063","부산광역시 영도구 봉래동3가 75번지","606063","부산광역시 영도구 태종로 158-1 (봉래동3가)","20090806","0","-","-","-","-","-","-","20150119","-","-","-","03","폐업","386572.02969600000","179364.44503600000","20150119132837","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","149.59","-","-","-","0","-"
"3280000","PHMA120113280023041100004","01_01_02_P","I","2018-08-31 23:59:59.0","-","제민한의원","606802","부산광역시 영도구 남항동2가 257번지 4호 257-14번지 (2층)","49055","부산광역시 영도구 남항로 36 (남항동2가)","20110427","0","-","-","-","-","-","-","-","-","-","-","13","영업중","386067.40467000000","178838.56727000000","20180112105435","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","132.88","-","-","-","0","-"
"3280000","PHMA120113280023041100005","01_01_02_P","I","2018-08-31 23:59:59.0","-","미래의원","606042","부산광역시 영도구 영선동2가 50번지 1호 (2층)","606042","부산광역시 영도구 영선대로 75 (영선동2가)","20110613","29","-","-","-","-","-","-","20120229","-","-","-","03","폐업","386198.18895100000","178741.02377300000","20120309134104","의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","433.31","-","-","-","0","-"
"3280000","PHMA120113280023041100006","01_01_02_P","I","2018-08-31 23:59:59.0","-","성복한의원","606043","부산광역시 영도구 영선동3가 44번지 (1층)","49047","부산광역시 영도구 절영로 98 (영선동3가)","20110617","0","-","-","-","-","-","-","-","-","-","-","13","영업중","386049.25691400000","178542.72811300000","20180112094712","한의원","051-123-1234","-","-","-","0","0","-","-","-","-","-","-","-","-","-","-","-","-","한의원","-","1","-","-","0","-","-","-","-","-","-","-","-","-","167.45","-","-","-","0","-"
