"자치단체코드(신고지역)","인허가번호","서비스id","데이터갱신구분","데이터갱신일자","서비스id명","사업장명","지번우편번호","지번주소","도로명우편번호","도로명주소","인허가일자","폐업일자","휴업시작일자","휴업종료일자","재개업일자","영업상태","상세영업상태","좌표정보(x)","좌표정보(y)","최종수정일자","업태구분명","전화번호","가열기수","기공용레스수","기공용모터수","기공용컴프레서수","다른 겸업 여부","동공거리측정기수","렌즈절단기수","샌드기수","서베이어수","수리대상 의료기기의 유형","시력표수","아세틸렌수","안경세척기수","영업규모","원심주조기수","전기로수","정점굴절계기수","조제용연마기수","진공매몰기수","진동기수","초음파청소기수","총규모","총면적","측정의자수","치과용프레스수","트리머수","포셀린로수","표본렌즈수","핀덱스수"
"3400000","PHMG120223400013047000012","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스25 기장대청점","-","부산광역시 기장군 기장읍 대라리 ***-*","46070","부산광역시 기장군 기장읍 대청로**번길 **, *층","20220204","-","-","-","-","영업/정상","영업중","401575.902424322","195522.756930581","20220207152054","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3270000","PHMG120223270022047000008","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","GS25동구사루비아점","-","부산광역시 동구 수정동 ***-*","48707","부산광역시 동구 망양로 ***, *층 (수정동)","20220204","-","-","-","-","영업/정상","영업중","386085.239331856","183512.139253098","20220207164709","-","051-918-2525","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3400000","PHMG120223400013047000009","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","GS25 정관동일3차","-","부산광역시 기장군 정관읍 모전리 *** 정관동일스위트*차","46008","부산광역시 기장군 정관읍 모전*길 *, 상가동 *층 (정관동일스위트*차)","20220204","-","-","-","-","영업/정상","영업중","396874.611234151","206353.855586145","20220207151116","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3360000","PHMG120223360024047000010","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스 신호기적점","-","부산광역시 강서구 신호동 ***-*","46759","부산광역시 강서구 신호산단*로 **, *층 (신호동)","20220207","-","-","-","-","영업/정상","영업중","371414.318097049","177885.110069337","20220207125043","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3360000","PHMG120223360024047000009","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","씨유 명지국제동서점","-","부산광역시 강서구 명지동 **** 에일린의뜰 상가동 ***호","46773","부산광역시 강서구 명지국제*로 **, 상가동 ***호 (명지동, 에일린의뜰)","20220207","-","-","-","-","영업/정상","영업중","375153.129347278","179525.873940911","20220207121636","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3380000","PHMG120223380023047000032","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스(GS)25 광안한빛점","-","부산광역시 수영구 광안동 ***-**","48247","부산광역시 수영구 수영로 ***, *층 (광안동)","20220207","-","-","-","-","영업/정상","영업중","392540.263612504","186899.679632059","20220207170415","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3380000","PHMG120223380023047000031","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스(GS)25 부산광안점","-","부산광역시 수영구 광안동 ***-* 정원스카이","48256","부산광역시 수영구 장대골로**번길 *(광안동, 정원스카이)","20220207","-","-","-","-","영업/정상","영업중","392070.383741082","186491.288492687","20220207165901","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3380000","PHMG120223380023047000030","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스(GS)25 광안원룸점","-","부산광역시 수영구 광안동 ***-**","48269","부산광역시 수영구 무학로**번길 **, *층 (광안동)","20220207","-","-","-","-","영업/정상","영업중","392899.310631586","186934.48970757","20220207165615","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3380000","PHMG120223380023047000029","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스(GS)25 수영센텀비스타점","-","부산광역시 수영구 민락동 *** 센텀비스타동원","48272","부산광역시 수영구 수영로 ***, B***호 (민락동, 센텀비스타동원)","20220207","-","-","-","-","영업/정상","영업중","393170.209319593","187277.729237232","20220207165224","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3380000","PHMG120223380023047000028","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스(GS)25 수영광안점","-","부산광역시 수영구 광안동 **-*","48266","부산광역시 수영구 수영로***번길 **, *층 (광안동)","20220207","-","-","-","-","영업/정상","영업중","392764.471361644","187347.831377749","20220207163953","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3380000","PHMG120223380023047000027","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스(GS)25 남천봉황점","-","부산광역시 수영구 남천동 **-* 봉황파크아파트","48308","부산광역시 수영구 남천동로**번길 **(남천동, 봉황파크아파트)","20220207","-","-","-","-","영업/정상","영업중","392267.017302919","184467.800061784","20220207163132","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3380000","PHMG120223380023047000026","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","씨유 수영SK점","-","부산광역시 수영구 망미동 ***-**","48209","부산광역시 수영구 과정로**번길 **(망미동)","20220207","-","-","-","-","영업/정상","영업중","391507.618426063","188265.747556199","20220207162259","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3270000","PHMG120223270022047000007","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","이마트24 부산역광장점","-","부산광역시 동구 초량동 ****-*","48821","부산광역시 동구 중앙대로***번길 **-*, *층 (초량동)","20220207","-","-","-","-","영업/정상","영업중","385957.511745217","181300.598218334","20220207164016","-","051-465-0077","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3380000","PHMG120223380023047000025","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스(GS)25 수영삼정더시티점","-","부산광역시 수영구 광안동 **-* 수영역 삼정그린코아 더시티","48268","부산광역시 수영구 수영로***번길 *, 수영역 삼정그린코아 더시티 (광안동)","20220207","-","-","-","-","영업/정상","영업중","392633.171528095","187139.165668998","20220207161851","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3260000","PHMG120223260022047000002","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","토브메디","-","부산광역시 서구 남부민동 ***-** 충무대로봄여름가을겨울","49256","부산광역시 서구 충무대로 ***, ***동 ***호 (남부민동, 충무대로봄여름가을겨울)","20220206","-","-","-","-","영업/정상","영업중","384474.140831542","178767.791830507","20220207175449","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3270000","PHMG120223270022047000010","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","GS25초량일신점","-","부산광역시 동구 초량동 ****-**","48729","부산광역시 동구 중앙대로***번길 *-*, *층 (초량동)","20220205","-","-","-","-","영업/정상","영업중","386410.654229382","182547.99559442","20220207165052","-","051-265-7515","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3340000","PHMG120223340025047000014","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","GS25괴정뉴코아점","-","부산광역시 사하구 괴정동 ***-*","49381","부산광역시 사하구 사하로 ***-*, *층 (괴정동)","20220205","-","-","-","-","영업/정상","영업중","381672.306891534","179648.619612344","20220207134517","-","051-201-0081","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3340000","PHMG120223340025047000012","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","씨유다대캐슬블루점","-","부산광역시 사하구 다대동 **** 다대 롯데캐슬 블루","49515","부산광역시 사하구 다송로 **, 상가***호 (다대동, 다대 롯데캐슬 블루)","20220205","-","-","-","-","영업/정상","영업중","380819.56184204","175806.418407582","20220207134416","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3270000","PHMG120223270022047000014","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스이십오초량중앙점","-","부산광역시 동구 초량동 ***-** 삼화발딩","48796","부산광역시 동구 고관로**번길 **, 삼화발딩 *층 (초량동)","20220205","-","-","-","-","영업/정상","영업중","385858.772753251","182190.327227117","20220207170250","-","051-441-4542","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3340000","PHMG120223340025047000016","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","GS25괴정한일점","-","부산광역시 사하구 괴정동 ***-**","49347","부산광역시 사하구 오작로 ***(괴정동)","20220205","-","-","-","-","영업/정상","영업중","382820.086260535","180156.279040678","20220207134706","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3340000","PHMG120223340025047000017","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","GS25신평점","-","부산광역시 사하구 신평동 **-**","49442","부산광역시 사하구 신산로 ***(신평동)","20220205","-","-","-","-","영업/정상","영업중","380178.835581385","178542.559616677","20220207134730","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3340000","PHMG120223340025047000013","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","GS25당리제일","-","부산광역시 사하구 당리동 **-* 당리동*차 동원베네스트 아파트","49317","부산광역시 사하구 제석로 ***, 상가동 ***,***호 (당리동, 당리동*차 동원베네스트 아파트)","20220205","-","-","-","-","영업/정상","영업중","380788.411423587","180809.78778485","20220207134449","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3340000","PHMG120223340025047000015","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","지에스(GS)25 다대포현대점","-","부산광역시 사하구 다대동 ***-* 다대포현대아파트","49520","부산광역시 사하구 다대로 ***, 상가*동 *-*,*,*호 (다대동, 다대포현대아파트)","20220205","-","-","-","-","영업/정상","영업중","380398.062015138","175314.286676535","20220207134545","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3370000","PHMG120223370022047000010","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","씨유부산교대한양점","-","부산광역시 연제구 거제동 ***-* 청마마이우스","47514","부산광역시 연제구 명륜로 **, *층 (거제동, 청마마이우스)","20220207","-","-","-","-","영업/정상","영업중","389533.41597862","190535.009815213","20220207172119","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3370000","PHMG120223370022047000009","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","gs25연산더샵","-","부산광역시 연제구 연산동 **** 연산더샵","47610","부산광역시 연제구 연수로 ***(연산동, 연산더샵)","20220207","-","-","-","-","영업/정상","영업중","389857.445982341","188153.673598994","20220207171934","-","0518671213","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3370000","PHMG120223370022047000007","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","CU연제연산점","-","부산광역시 연제구 연산동 ****-**","47594","부산광역시 연제구 쌍미천로 **(연산동)","20220207","-","-","-","-","영업/정상","영업중","390398.418905639","188310.910679923","20220207171843","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3370000","PHMG120223370022047000006","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","CU연산연동점","-","부산광역시 연제구 연산동 ***-* 대성빌딩","47578","부산광역시 연제구 쌍미천로 ***-*, 대성빌딩 *층 (연산동)","20220207","-","-","-","-","영업/정상","영업중","390032.389978937","189179.634969607","20220207171823","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3370000","PHMG120223370022047000005","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","꿈꾸는 마미","-","부산광역시 연제구 연산동 ***-* 한양아파트","47566","부산광역시 연제구 온천천남로 ***, **동 *층 ***호 (연산동, 한양아파트)","20220207","-","-","-","-","영업/정상","영업중","391504.565166144","189919.185343166","20220207171731","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"3370000","PHMG120223370022047000004","01_02_03_P","I","2022-02-09 00:22:39.0","의료기기판매(임대)업","GS25연제세병로","-","부산광역시 연제구 거제동 ****-** 온천천쌍용예가","47516","부산광역시 연제구 세병로 **, ***호 (거제동, 온천천쌍용예가)","20220207","-","-","-","-","영업/정상","영업중","389705.4587125","190329.524648142","20220207164938","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
